datetime,close,high,low,open,volume
2018-07-13,45.2078857421875,45.32838839819301,45.10628249445715,45.14881517652929,50055600
2018-07-16,45.10865783691406,45.51978675952888,44.99287820407478,45.25279019396623,60172400
2018-07-17,45.23624038696289,45.3354785088503,44.70460527339231,44.8345612444525,62138000
2018-07-18,44.988155364990234,45.31895279886039,44.87710237855882,45.3142261426299,65573600
2018-07-19,45.33784484863281,45.4961535429184,44.82038608075732,44.82038608075732,81147200
2018-07-20,45.23387908935547,45.46779623305728,44.93379959201506,45.31421419718475,82704800
2018-07-23,45.27404022216797,45.35674044845101,44.78966090832627,45.05429586382263,63957600
2018-07-24,45.602481842041016,45.75842901829502,45.37801438824719,45.47252586182934,74791600
2018-07-25,46.03250503540039,46.0395932137554,45.46778705365949,45.61664600987609,66839600
2018-07-26,45.88838195800781,46.30187593695004,45.7466111516465,45.982893425327774,76304000
2018-07-27,45.12519073486328,46.119940762134945,44.917264771321996,46.07268502521109,96096000
2018-07-30,44.87236785888672,45.413452684057695,44.673891612522105,45.342567280247074,84118000
2018-07-31,44.96215057373047,45.399274205678445,44.73768314329012,44.964515703822,157492000
2018-08-01,47.61086654663086,47.672298624883084,46.620843484259396,47.05087884816644,271742800
2018-08-02,49.00257873535156,49.2364994753582,47.33915317811474,47.393497089492804,249616000
2018-08-03,49.14435577392578,49.321567494955595,48.55128490676838,48.91752318463968,133789600
2018-08-06,49.3995361328125,49.44206521101312,48.92697159077175,49.14671237223766,101701600
2018-08-07,48.93642044067383,49.50113491433572,48.853720205108345,49.45860583687777,102349600
2018-08-08,48.96949768066406,49.101815167499936,48.32444812964864,48.68595969381847,90102000
2018-08-09,49.354637145996094,49.567289727173105,48.95768109431642,49.50821916513716,93970400
2018-08-10,49.20763397216797,49.57989989130354,49.003718415386096,49.16732554580742,98444800
2018-08-13,49.52535629272461,50.01854743640567,49.247936952783796,49.62968567554519,103563600
2018-08-14,49.7340202331543,49.926079517864224,49.380723626028995,49.83123658799108,82992000
2018-08-15,49.85020065307617,49.968756111957894,49.397317931821874,49.60834650391032,115230400
2018-08-16,50.580509185791016,50.69669123482444,50.141852484591766,50.20824326061828,114001600
2018-08-17,51.59059524536133,51.6783251294175,50.54256539610912,50.60895616534496,141708000
2018-08-20,51.087928771972656,51.969978210072725,51.0049384891871,51.71390155844677,121150800
2018-08-21,50.98833084106445,51.49812149184136,50.74885011343215,51.40564837740656,104639200
2018-08-22,50.99069595336914,51.30131063024423,50.703790193904965,50.765441338828225,76072400
2018-08-23,51.09503173828125,51.464924182181704,50.88400317128546,50.89585582246721,75532800
2018-08-24,51.253902435302734,51.4293622180247,51.00493522092533,51.35823182936762,73905600
2018-08-27,51.67595672607422,51.86564619391058,51.29420798358787,51.48863706505151,82100400
2018-08-28,52.093265533447266,52.29243782695971,51.9083193154678,51.92965842876728,91107200
2018-08-29,52.87099075317383,52.99191963522178,52.024506668965344,52.19996643032836,109019200
2018-08-30,53.35707473754883,54.122942063554966,52.733471805257224,52.93501755221845,195175200
2018-08-31,53.97355651855469,54.267571725521584,53.587064585238195,53.70798984442375,173360400
2018-09-04,54.14665222167969,54.34108130327317,53.73645132505295,54.15850849180719,109560400
2018-09-05,53.79335403442383,54.4572653435543,53.37367030498085,54.296031652293266,133332000
2018-09-06,52.899444580078125,53.90716593065943,52.47264422563863,53.6415992556608,137160000
2018-09-07,52.472652435302734,53.437692092413734,52.332757847190166,52.603064177622024,150479200
2018-09-10,51.768428802490234,52.60306027336048,51.32740233630588,52.38965826957899,158066000
2018-09-11,53.077293395996094,53.183992611532894,51.34875235579971,51.69256254720779,142996000
2018-09-12,52.418113708496094,53.34995790322006,52.12646466698008,53.33573182666329,197114800
2018-09-13,53.68428039550781,54.1442761260315,52.773775396670864,52.99903003082749,166825600
2018-09-14,53.07491683959961,53.786249725249085,52.76193225128744,53.52779964512272,127997200
2018-09-17,51.66171646118164,52.86386666622476,51.51707868870647,52.67417725048319,148780400
2018-09-18,51.74708938598633,52.60305996683925,51.48152269069633,51.640386575704554,126286800
2018-09-19,51.77790832519531,52.07429696307462,51.04997971193693,51.80873390130288,108495200
2018-09-20,52.1715087890625,52.70500829106966,51.96285004828724,52.22130366784752,106435200
2018-09-21,51.609554290771484,52.486863810955214,51.521820806135715,52.349339068306435,384986800
2018-09-24,52.35171890258789,52.463161325425574,51.36534021627481,51.41039187036139,110773600
2018-09-25,52.68368148803711,52.83306254126769,52.09327393205397,52.10513020291806,98217600
2018-09-26,52.26399612426758,53.053576036425326,52.10750202606852,52.401520911955295,95938800
2018-09-27,53.33810806274414,53.69140468460075,53.0037807512583,53.07017514656896,120724800
2018-09-28,53.52541732788086,53.54912624771217,53.11758627931917,53.30015907231894,91717600
2018-10-01,53.88582992553711,54.39799041479323,53.670061723826386,54.04943704999607,94403200
2018-10-02,54.36479949951172,54.53551967663719,53.73645691566524,53.8834645500687,99152800
2018-10-03,55.026329040527344,55.3582828577867,54.48334304612246,54.5473640030315,114619200
2018-10-04,54.05892562866211,55.09272949311696,53.76016352256026,54.7204635729824,128168000
2018-10-05,53.181610107421875,54.15850962149959,52.301930563207314,54.05181042417778,134322000
2018-10-08,53.058311462402344,53.30253542001235,52.21182374324933,52.68841900691634,118655600
2018-10-09,53.79335403442383,53.888200574599935,52.69790272607517,53.02748676488281,107564000
2018-10-10,51.30132293701172,53.670062521507774,51.227819124762505,53.45903393039437,167962400
2018-10-11,50.84843444824219,52.04584527964782,50.3433906650113,50.86503394876488,212497600
2018-10-12,52.66469192504883,52.8472682956701,51.415116711460215,52.26397400291717,161351600
2018-10-15,51.53843307495117,52.59831924587156,51.51709395908651,52.43945535328062,123164000
2018-10-16,52.67420196533203,52.87337793522805,51.396173947128915,51.910704331805356,116736000
2018-10-17,52.446563720703125,52.790373822884185,52.0079070819727,52.709756980336294,91541600
2018-10-18,51.22071075439453,52.1027638178289,50.504634639880365,51.65699405384939,130325200
2018-10-19,52.00079345703125,52.463159011161046,51.55502378534438,51.704404817457615,132314800
2018-10-22,52.31853103637695,52.96110331958656,51.9130733273846,52.11461546933148,115168400
2018-10-23,52.81171798706055,52.93501668735266,50.90771745231698,51.17565396890587,155071200
2018-10-24,51.00019454956055,53.16738853808366,50.86978280043189,52.78090014088099,163702000
2018-10-25,52.11698913574219,52.491624882422045,51.39379999240531,51.621428103334296,119423200
2018-10-26,51.2870979309082,52.209459358708706,50.426384046082546,51.192251382455495,189033600
2018-10-29,50.32442855834961,52.09090438514096,48.86619406740807,51.97234891195998,183742000
2018-10-30,50.57575607299805,51.02152210808481,49.620199428271974,50.06596546335874,146640000
2018-10-31,51.89409255981445,52.271098028598864,51.36296283271689,51.42461398325226,153435600
2018-11-01,52.6907844543457,52.72397983560384,51.40801361782539,51.93914333598085,233292800
2018-11-02,49.19577407836914,50.65874806253091,48.709695954834366,49.68659543348698,365314800
2018-11-05,47.7992057800293,48.46311730583414,46.98828659150598,48.44177818408986,264654800
2018-11-06,48.31609344482422,48.54134809644701,47.82290229437271,47.87743679322284,127531600
2018-11-07,49.781436920166016,49.80751926608168,48.401453247422836,48.83773647180707,133697600
2018-11-08,49.60774612426758,49.995582995692075,49.193732269955774,49.96227178653937,101450400
2018-11-09,48.65123748779297,49.017660819557825,48.12301424738208,48.908211250477976,137463200
2018-11-12,46.20046615600586,47.551957204167856,46.11004846587322,47.34970825433935,204542000
2018-11-13,45.738868713378906,46.91666232300983,45.553277169104916,45.59610794197945,187531600
2018-11-14,44.44686508178711,46.27422906847281,44.23985633891213,46.136224450106,243204000
2018-11-15,45.54376220703125,45.67700704876969,44.47065835463488,44.825187661199365,185915200
2018-11-16,46.048194885253906,46.390826588221756,45.079787976803125,45.32724218969656,147713200
2018-11-19,44.22321319580078,45.374833712396814,44.01620803374147,45.20827762621976,167701200
2018-11-20,42.11031723022461,43.17866145130636,41.76054765610887,42.4410513056058,271300800
2018-11-21,42.0627326965332,42.8931386767463,42.00800790370809,42.764649960626045,124496800
2018-11-23,40.994380950927734,42.01989789459456,40.94917573156791,41.62491951421102,94496000
2018-11-26,41.54877471923828,41.62729477489528,40.51136383731913,41.458360655982794,179994000
2018-11-27,41.458351135253906,41.584458084293274,40.65887867929093,40.808777268713065,165549600
2018-11-28,43.052547454833984,43.135823663787434,41.62253625141104,42.05082582673446,184250000
2018-11-29,42.721805572509766,43.49510474126908,42.28161843957183,43.461793537686944,167080000
2018-11-30,42.49101638793945,42.90740835745708,42.122211345951015,42.897888793561336,158126000
2018-12-03,43.97574234008789,44.004293763886125,43.11678524455066,43.890084438044184,163210000
2018-12-04,42.041316986083984,43.39756451118223,41.94138334009255,43.0549327931258,165377200
2018-12-06,41.57258224487305,41.58685796271705,40.54944677513024,40.86828324248133,172393600
2018-12-07,40.09021759033203,41.517847109590086,40.045008741318256,41.27990885638041,169126400
2018-12-10,40.35432434082031,40.47091174724844,38.86245065612961,39.259807055498264,248104000
2018-12-11,40.123538970947266,40.87542128238096,39.735698358098965,40.844491770465524,189126800
2018-12-12,40.235355377197266,40.906339285051075,40.216319883482726,40.544672165773235,142510800
2018-12-13,40.67554473876953,41.061007188033315,40.34243262770178,40.56609517255429,127594400
2018-12-14,39.3740119934082,40.2305909585754,39.32642507993198,40.211555467055156,162814800
2018-12-17,39.00759506225586,40.05690355629538,38.71968819868233,39.36688049224076,177151600
2018-12-18,39.514408111572266,39.86179593388226,39.11466995158238,39.35023013321837,135366000
2018-12-19,38.2818717956543,39.84274560055561,37.853582366102515,39.49773598226191,196189200
2018-12-20,37.315853118896484,38.57216668527929,36.9518079167429,38.16529071370509,259092000
2018-12-21,35.86442947387695,37.63231246407767,35.60269959136626,37.32299202961106,382978400
2018-12-24,34.93647384643555,36.05954268213559,34.87936735913485,35.250550449965445,148676800
2018-12-26,37.39676284790039,37.41103856525309,34.910308294311726,35.28625125075108,234330000
2018-12-27,37.154048919677734,37.30157307427368,35.70738784144105,37.08028865770419,212468400
2018-12-28,37.173095703125,37.71797638628019,36.773361143660004,37.47527832909076,169165600
2018-12-31,37.532386779785156,37.9178456437528,37.23258221389909,37.72035642943662,140014000
2019-01-02,37.575199127197266,37.79648353535669,36.69720661121869,36.854246690473936,148158800
2019-01-03,33.832435607910156,34.67235722227103,33.78722676584075,34.25834341824749,365248800
2019-01-04,35.2767219543457,35.34572607671616,34.21551944315652,34.38921334078491,234428400
2019-01-07,35.19820785522461,35.41235448462619,34.715193439506045,35.38142134656096,219111200
2019-01-08,35.86918640136719,36.123782037607526,35.338585191248775,35.58603934074441,164101200
2019-01-09,36.47831344604492,36.768598408813624,35.602702406686625,35.99767715234844,180396400
2019-01-10,36.594905853271484,36.6353549226105,35.89536677383828,36.285585382893906,143122800
2019-01-11,36.23561096191406,36.571104733058135,36.05001943546186,36.37599727501957,108092800
2019-01-14,35.690738677978516,35.99292128203398,35.505147127305,35.892987649413605,129756800
2019-01-15,36.42121505737305,36.4973534206971,35.70264041950483,35.75498713269954,114843600
2019-01-16,36.86616134643555,37.08982393275848,36.40456045647552,36.42359595644454,122278800
2019-01-17,37.08505630493164,37.51334588700581,36.46641539408566,36.69007793309382,119284800
2019-01-18,37.313472747802734,37.56568667566943,37.113601887219595,37.47526899184965,135004000
2019-01-22,36.47594451904297,37.2920711990945,36.31414457644596,37.21593282601693,121576000
2019-01-23,36.623451232910156,36.91373615846914,36.095228081853584,36.67817600819282,92522400
2019-01-24,36.33315658569336,36.756686223303355,36.10473798349716,36.668650265232756,101766000
2019-01-25,37.53713607788086,37.62517569702941,36.718631568016214,36.99463717184698,134142000
2019-01-28,37.18975067138672,37.19688852871694,36.5615938117792,37.06839983547352,104768400
2019-01-29,36.804298400878906,37.625188527376395,36.66867544344718,37.17786331417205,166348800
2019-01-30,39.31929016113281,39.53343310309419,38.12483930122953,38.843413729530596,244439200
2019-01-31,39.602439880371094,40.211561172854836,39.15511484279429,39.523919828201805,162958400
2019-02-01,39.62147903442383,40.206805105535146,39.481092705405594,39.72617244698673,130672400
2019-02-04,40.746925354003906,40.844480907959166,39.80231021008978,39.83324334442914,125982000
2019-02-05,41.44409942626953,41.65824611638414,41.008675447403675,41.13002269701289,144406400
2019-02-06,41.458351135253906,41.77480936059848,41.127617199549945,41.55590303292589,112958400
2019-02-07,40.67315673828125,41.38697134265783,40.530392365146405,41.02054447924784,126966800
2019-02-08,40.7209587097168,40.78069839317819,40.245429516724585,40.381637745202596,95280000
2019-02-11,40.48677062988281,40.91212046871485,40.44375981423957,40.873886201773935,83973600
2019-02-12,40.83565902709961,40.861944634409184,40.55129754244725,40.646883226400696,89134000
2019-02-13,40.6660041809082,41.21561011429825,40.603876209601104,40.95514591438327,89960800
2019-02-14,40.81414031982422,40.92405926278694,40.474819456324795,40.55367625256492,87342800
2019-02-15,40.72333908081055,41.029205909072424,40.563237197753175,40.921675228955706,98507200
2019-02-19,40.8452033996582,40.96707465400429,40.50110598032196,40.55367717901637,75891200
2019-02-20,41.10806655883789,41.416325336390706,40.859551104960914,40.90734211768104,104457600
2019-02-21,40.876277923583984,41.18931326234548,40.694670609628645,41.05310868843414,68998800
2019-02-22,41.33269119262695,41.339859662720514,40.95274769278512,41.000538708815775,75652800
2019-02-25,41.63377380371094,42.025665930791185,41.566865658567025,41.617048590535184,87493600
2019-02-26,41.65768051147461,41.88947079727379,41.380487478486955,41.50952724904592,68280800
2019-02-27,41.786712646484375,41.8177784486941,41.27534110158918,41.390043919184656,111341600
2019-02-28,41.37569808959961,41.79626774171743,41.32073860868711,41.65528298161905,112861600
2019-03-01,41.810604095458984,41.85361491133981,41.31356956114267,41.64572200880833,103544800
2019-03-04,42.020896911621094,42.47491707019806,41.57165330268141,41.982662637196206,109744800
2019-03-05,41.94443130493164,42.05674221504453,41.70786081733233,42.04240527268482,78949600
2019-03-06,41.70306396484375,41.93485414340577,41.564467512471225,41.73890630329372,83241600
2019-03-07,41.22038650512695,41.68396708747858,41.10568732014163,41.54775884275365,99185600
2019-03-08,41.31835174560547,41.3565860145986,40.50350166301471,40.69944955693907,95997600
2019-03-11,42.74971389770508,42.802285108230926,41.90141335177229,41.93486742699595,128044000
2019-03-12,43.23002624511719,43.650592312120786,42.862027746045676,43.01257291804957,129870400
2019-03-13,43.42118835449219,43.80113182441466,43.232408933638794,43.55022445223586,124130000
2019-03-14,43.90387725830078,43.99229444933617,43.62429604022909,43.944499796357,94318000
2019-03-15,44.475006103515625,44.76414782604068,43.9062866975856,44.17153108408587,156171600
2019-03-18,44.929012298583984,45.01742584391315,44.39613181377385,44.39852373416876,104879200
2019-03-19,44.572975158691406,45.16081528556105,44.42721017595446,45.007881832051886,126585600
2019-03-20,44.96246337890625,45.2802788415912,44.14283326014615,44.50127125842272,124140800
2019-03-21,46.61845397949219,46.914764093298665,45.356752279123555,45.40693521269051,204136800
2019-03-22,45.65306854248047,47.23975444886868,45.58854866098074,46.67819994478431,169630800
2019-03-25,45.10107421875,45.87529820823624,44.589702657387456,45.7629873079454,175381200
2019-03-26,44.63508987426758,46.09035099490337,44.10699323759352,45.798821115947895,199202000
2019-03-27,45.03656005859375,45.34481527019143,44.57775965381826,45.103468223068,119393600
2019-03-28,45.096290588378906,45.29701504101596,44.8119291240327,45.151250073839364,83121600
2019-03-29,45.39020538330078,45.421271181808265,45.05327273343193,45.361531505429554,94256000
2019-04-01,45.6984748840332,45.8036136763182,45.01505267996334,45.79405693019096,111448000
2019-04-02,46.362770080566406,46.46791249669149,45.65306241794264,45.662619162035575,91062800
2019-04-03,46.68058395385742,46.95538500302052,46.154871891809094,46.17876922052781,93087200
2019-04-04,46.76183319091797,46.92432337273218,46.152487716673136,46.5467681520088,76457200
2019-04-05,47.074867248535156,47.098764578723184,46.81917967116176,46.94343922494232,74106400
2019-04-08,47.815635681152344,47.84669783165232,46.917148666525804,46.93626579941363,103526800
2019-04-09,47.672264099121094,48.47277726052693,47.60774422451132,47.86821199748385,143072800
2019-04-10,47.939903259277344,47.96858078870837,47.356843325868965,47.47632270087163,86781200
2019-04-11,47.540836334228516,48.03070243658207,47.418968700387076,47.99486008728185,83603200
2019-04-12,47.52172088623047,47.82519949055509,46.886093443343924,47.60057770371108,111042800
2019-04-15,47.607749938964844,47.75590684089754,47.3162199771819,47.452428212571796,70146400
2019-04-16,47.612525939941406,48.11911726997724,47.44764383635256,47.66270887651136,102785600
